"","oid","ent","sectionId"
"1154",255,6,447
"1155",256,1,443
"1156",256,2,370
"1157",256,3,311
"1158",256,4,277
"1159",256,5,276
"1160",257,1,392
"1161",257,2,421
"1162",257,3,326
"1163",257,4,327
"1164",257,5,311
"1165",257,6,299
"1166",258,1,392
"1167",258,2,421
"1168",258,3,326
"1169",258,4,286
"1170",258,5,276
"1171",259,1,298
"1172",259,2,300
"1173",259,3,376
"1174",260,1,441
"1175",260,2,447
"1176",261,1,441
"1177",261,2,413
"1178",261,3,402
"1179",261,4,334
"1180",261,5,251
"1181",261,6,246
"1182",262,1,392
"1183",262,2,421
"1184",262,3,326
"1185",262,4,327
"1186",262,5,376
"1187",263,1,273
"1188",263,2,248
"1189",263,3,253
"1190",264,1,441
"1191",264,2,413
"1192",264,3,402
"1193",264,4,286
"1194",264,5,248
"1195",264,6,253
"1196",265,1,245
"1197",265,2,247
"1198",265,3,296
"1199",265,4,300
"1200",265,5,376
"1201",266,1,321
"1202",266,2,326
"1203",266,3,327
"1204",266,4,376
"1205",267,1,321
"1206",267,2,349
"1207",267,3,397
"1208",267,4,398
"1209",267,5,447
"1210",268,1,392
"1211",268,2,421
"1212",268,3,326
"1213",268,4,327
"1214",268,5,376
"1215",269,1,443
"1216",269,2,370
"1217",269,3,311
"1218",269,4,299
"1219",270,1,245
"1220",270,2,249
"1221",270,3,326
"1222",270,4,327
"1223",270,5,371
"1224",270,6,447
"1225",271,1,392
"1226",271,2,397
"1227",271,3,398
"1228",271,4,447
"1229",272,1,392
"1230",272,2,421
"1231",272,3,326
"1232",272,4,286
"1233",272,5,276
"1234",273,1,273
"1235",273,2,248
"1236",273,3,253
"1237",274,1,245
"1238",274,2,247
"1239",274,3,296
"1240",274,4,299
"1241",275,1,392
"1242",275,2,421
"1243",275,3,326
"1244",275,4,327
"1245",275,5,376
"1246",276,1,245
"1247",276,2,249
"1248",276,3,326
"1249",276,4,327
"1250",276,5,371
"1251",276,6,447
"1252",277,1,392
"1253",277,2,421
"1254",277,3,326
"1255",277,4,327
"1256",277,5,376
"1257",278,1,245
"1258",278,2,247
"1259",278,3,296
"1260",278,4,300
"1261",278,5,376
"1262",279,1,392
"1263",279,2,420
"1264",280,1,245
"1265",280,2,247
"1266",280,3,296
"1267",280,4,299
"1268",281,1,441
"1269",281,2,370
"1270",281,3,311
"1271",281,4,301
"1272",282,1,245
"1273",282,2,247
"1274",282,3,296
"1275",282,4,300
"1276",282,5,376
"1277",283,1,245
"1278",283,2,249
"1279",283,3,326
"1280",283,4,327
"1281",283,5,371
"1282",283,6,447
"1283",284,1,392
"1284",284,2,421
"1285",284,3,326
"1286",284,4,327
"1287",284,5,311
"1288",284,6,299
"1289",285,1,273
"1290",285,2,296
"1291",285,3,300
"1292",285,4,371
"1293",285,5,447
"1294",286,1,430
"1295",286,2,397
"1296",286,3,398
"1297",286,4,442
"1298",287,1,273
"1299",287,2,296
"1300",287,3,301
"1301",288,1,245
