"","oid","ent","sectionId"
"972",215,4,327
"973",215,5,376
"974",216,1,273
"975",216,2,248
"976",216,3,246
"977",217,1,298
"978",217,2,300
"979",217,3,376
"980",218,1,372
"981",218,2,342
"982",218,3,334
"983",218,4,322
"984",219,1,273
"985",219,2,275
"986",219,3,334
"987",219,4,349
"988",219,5,420
"989",220,1,302
"990",220,2,300
"991",220,3,342
"992",220,4,334
"993",220,5,349
"994",220,6,393
"995",221,1,245
"996",221,2,247
"997",221,3,296
"998",221,4,299
"999",222,1,245
"1000",222,2,247
"1001",222,3,296
"1002",222,4,299
"1003",223,1,441
"1004",223,2,413
"1005",223,3,405
"1006",223,4,420
"1007",224,1,245
"1008",224,2,247
"1009",224,3,296
"1010",224,4,300
"1011",224,5,376
"1012",225,1,441
"1013",225,2,370
"1014",225,3,376
"1015",226,1,430
"1016",226,2,397
"1017",226,3,402
"1018",226,4,327
"1019",226,5,311
"1020",226,6,299
"1021",227,1,302
"1022",227,2,300
"1023",227,3,342
"1024",227,4,334
"1025",227,5,349
"1026",227,6,393
"1027",228,1,372
"1028",228,2,342
"1029",228,3,334
"1030",228,4,322
"1031",229,1,372
"1032",229,2,342
"1033",229,3,286
"1034",229,4,248
"1035",229,5,246
"1036",230,1,302
"1037",230,2,300
"1038",230,3,342
"1039",230,4,334
"1040",230,5,322
"1041",231,1,245
"1042",231,2,253
"1043",232,1,302
"1044",232,2,300
"1045",232,3,342
"1046",232,4,334
"1047",232,5,322
"1048",233,1,298
"1049",233,2,277
"1050",233,3,248
"1051",233,4,249
"1052",233,5,322
"1053",234,1,430
"1054",234,2,421
"1055",234,3,251
"1056",234,4,253
"1057",235,1,392
"1058",235,2,421
"1059",235,3,251
"1060",235,4,246
"1061",236,1,245
"1062",236,2,247
"1063",236,3,296
"1064",236,4,299
"1065",237,1,302
"1066",237,2,300
"1067",237,3,342
"1068",237,4,334
"1069",237,5,349
"1070",237,6,393
"1071",238,1,321
"1072",238,2,251
"1073",238,3,253
"1074",239,1,252
"1075",239,2,249
"1076",239,3,322
"1077",240,1,302
"1078",240,2,300
"1079",240,3,342
"1080",240,4,334
"1081",240,5,322
"1082",241,1,298
"1083",241,2,277
"1084",241,3,275
"1085",241,4,334
"1086",241,5,349
"1087",241,6,393
"1088",242,1,245
"1089",242,2,247
"1090",242,3,296
"1091",242,4,299
"1092",243,1,321
"1093",243,2,251
"1094",243,3,247
"1095",243,4,296
"1096",243,5,299
"1097",244,1,321
"1098",244,2,326
"1099",244,3,327
"1100",244,4,376
"1101",245,1,321
"1102",245,2,251
"1103",245,3,253
"1104",246,1,372
"1105",246,2,371
"1106",246,3,413
"1107",246,4,405
"1108",246,5,393
"1109",247,1,245
"1110",247,2,249
"1111",247,3,349
"1112",247,4,393
"1113",248,1,321
"1114",248,2,326
"1115",248,3,327
"1116",248,4,376
"1117",249,1,392
"1118",249,2,397
"1119",249,3,398
"1120",249,4,447
"1121",250,1,298
"1122",250,2,277
"1123",250,3,275
"1124",250,4,334
"1125",250,5,349
"1126",250,6,393
"1127",251,1,298
"1128",251,2,277
"1129",251,3,248
"1130",251,4,246
"1131",252,1,372
"1132",252,2,371
"1133",252,3,413
"1134",252,4,405
"1135",252,5,393
"1136",253,1,372
"1137",253,2,342
"1138",253,3,334
"1139",253,4,322
"1140",254,1,321
"1141",254,2,326
"1142",254,3,327
"1143",254,4,376
"1144",255,1,273
"1145",255,2,296
"1146",255,3,301
"1147",256,1,392
"1148",256,2,397
"1149",256,3,398
"1150",256,4,447
"1151",257,1,302
"1152",257,2,300
"1153",257,3,342
"1154",257,4,334
"1155",257,5,322
"1156",258,1,392
"1157",258,2,397
"1158",258,3,398
"1159",258,4,447
"1160",259,1,430
"1161",259,2,421
"1162",259,3,251
"1163",259,4,253
"1164",260,1,298
"1165",260,2,277
"1166",260,3,248
"1167",260,4,249
"1168",260,5,322
"1169",261,1,443
"1170",261,2,413
"1171",261,3,400
"1172",262,1,441
"1173",262,2,413
"1174",262,3,402
"1175",262,4,334
"1176",262,5,322
"1177",263,1,245
"1178",263,2,247
"1179",263,3,296
"1180",263,4,300
"1181",263,5,376
"1182",264,1,372
"1183",264,2,342
"1184",264,3,286
"1185",264,4,248
"1186",264,5,246
"1187",265,1,441
"1188",265,2,413
"1189",265,3,405
"1190",265,4,393
"1191",266,1,321
"1192",266,2,349
"1193",266,3,397
"1194",266,4,398
"1195",266,5,447
"1196",267,1,392
"1197",267,2,421
"1198",267,3,326
"1199",267,4,327
"1200",267,5,311
"1201",267,6,299
"1202",268,1,321
"1203",268,2,349
"1204",268,3,393
"1205",269,1,245
"1206",269,2,249
"1207",269,3,326
"1208",269,4,327
"1209",269,5,371
"1210",269,6,447
"1211",270,1,302
"1212",270,2,301
"1213",271,1,245
"1214",271,2,247
"1215",271,3,296
"1216",271,4,300
"1217",271,5,376
"1218",272,1,273
"1219",272,2,275
"1220",272,3,334
"1221",272,4,349
"1222",272,5,393
"1223",273,1,372
"1224",273,2,342
"1225",273,3,334
"1226",273,4,322
"1227",274,1,302
"1228",274,2,300
"1229",274,3,342
"1230",274,4,334
"1231",274,5,322
"1232",275,1,372
"1233",275,2,342
"1234",275,3,334
"1235",275,4,322
"1236",276,1,298
"1237",276,2,277
"1238",276,3,248
"1239",276,4,249
"1240",276,5,322
"1241",277,1,409
"1242",277,2,402
"1243",277,3,327
"1244",277,4,311
"1245",277,5,301
"1246",278,1,302
"1247",278,2,300
"1248",278,3,342
"1249",278,4,334
"1250",278,5,349
"1251",278,6,393
"1252",279,1,441
"1253",279,2,413
"1254",279,3,402
"1255",279,4,334
"1256",279,5,251
"1257",279,6,246
"1258",280,1,245
"1259",280,2,247
"1260",280,3,296
"1261",280,4,299
"1262",281,1,443
"1263",281,2,413
"1264",281,3,405
"1265",281,4,420
"1266",282,1,321
"1267",282,2,326
"1268",282,3,327
"1269",282,4,376
"1270",283,1,245
"1271",283,2,249
"1272",283,3,326
"1273",283,4,327
"1274",283,5,371
"1275",283,6,447
"1276",284,1,273
"1277",284,2,248
"1278",284,3,249
"1279",284,4,322
"1280",285,1,245
"1281",285,2,247
"1282",285,3,296
"1283",285,4,300
"1284",285,5,376
"1285",286,1,245
"1286",286,2,247
"1287",286,3,296
"1288",286,4,300
"1289",286,5,376
"1290",287,1,430
"1291",287,2,421
"1292",287,3,326
"1293",287,4,286
"1294",287,5,276
"1295",288,1,298
"1296",288,2,277
"1297",288,3,248
"1298",288,4,249
"1299",288,5,322
"1300",289,1,298
"1301",289,2,277
"1302",289,3,275
"1303",289,4,334
"1304",289,5,349
"1305",289,6,393
"1306",290,1,321
"1307",290,2,349
"1308",290,3,397
"1309",290,4,398
"1310",290,5,447
"1311",291,1,321
"1312",291,2,349
"1313",291,3,397
"1314",291,4,398
"1315",291,5,447
"1316",292,1,372
"1317",292,2,342
"1318",292,3,334
"1319",292,4,322
"1320",293,1,273
"1321",293,2,248
"1322",293,3,253
"1323",294,1,302
"1324",294,2,300
"1325",294,3,342
"1326",294,4,334
"1327",294,5,322
"1328",295,1,372
"1329",295,2,371
"1330",295,3,413
"1331",295,4,405
"1332",295,5,393
"1333",296,1,245
"1334",296,2,247
"1335",296,3,296
"1336",296,4,299
"1337",297,1,392
"1338",297,2,421
"1339",297,3,326
"1340",297,4,327
"1341",297,5,376
"1342",298,1,441
"1343",298,2,413
"1344",298,3,402
"1345",298,4,334
"1346",298,5,251
"1347",298,6,246
"1348",299,1,372
"1349",299,2,371
"1350",299,3,442
"1351",300,1,372
"1352",300,2,371
"1353",300,3,413
"1354",300,4,405
"1355",300,5,393
"1356",301,1,430
"1357",301,2,397
"1358",301,3,398
"1359",301,4,447
"1360",302,1,409
"1361",302,2,402
"1362",302,3,327
"1363",302,4,311
"1364",302,5,299
"1365",303,1,298
"1366",303,2,300
"1367",303,3,371
