"","oid","ent","sectionId"
"932",205,3,275
"933",205,4,329
"934",205,5,405
"935",205,6,393
"936",206,1,298
"937",206,2,277
"938",206,3,275
"939",206,4,334
"940",206,5,322
"941",207,1,298
"942",207,2,277
"943",207,3,275
"944",207,4,329
"945",207,5,405
"946",207,6,393
"947",208,1,273
"948",208,2,248
"949",208,3,246
"950",209,1,372
"951",209,2,342
"952",209,3,334
"953",209,4,322
"954",210,1,302
"955",210,2,300
"956",210,3,376
"957",211,1,245
"958",211,2,253
"959",212,1,441
"960",212,2,413
"961",212,3,402
"962",212,4,286
"963",212,5,248
"964",212,6,253
"965",213,1,302
"966",213,2,300
"967",213,3,342
"968",213,4,334
"969",213,5,322
"970",214,1,302
"971",214,2,300
"972",214,3,371
"973",214,4,447
"974",215,1,430
"975",215,2,397
"976",215,3,398
"977",215,4,447
"978",216,1,245
"979",216,2,249
"980",216,3,326
"981",216,4,327
"982",216,5,376
"983",217,1,302
"984",217,2,277
"985",217,3,275
"986",217,4,329
"987",217,5,405
"988",217,6,393
"989",218,1,245
"990",218,2,249
"991",218,3,326
"992",218,4,329
"993",218,5,400
"994",219,1,245
"995",219,2,249
"996",219,3,349
"997",219,4,393
"998",220,1,372
"999",220,2,371
"1000",220,3,413
"1001",220,4,405
"1002",220,5,393
"1003",221,1,302
"1004",221,2,277
"1005",221,3,248
"1006",221,4,253
"1007",222,1,372
"1008",222,2,342
"1009",222,3,286
"1010",222,4,248
"1011",222,5,246
"1012",223,1,298
"1013",223,2,277
"1014",223,3,248
"1015",223,4,246
"1016",224,1,245
"1017",224,2,249
"1018",224,3,326
"1019",224,4,327
"1020",224,5,371
"1021",224,6,447
"1022",225,1,321
"1023",225,2,326
"1024",225,3,327
"1025",225,4,311
"1026",225,5,299
"1027",226,1,392
"1028",226,2,397
"1029",226,3,398
"1030",226,4,447
"1031",227,1,372
"1032",227,2,371
"1033",227,3,413
"1034",227,4,405
"1035",227,5,393
"1036",228,1,392
"1037",228,2,421
"1038",228,3,326
"1039",228,4,286
"1040",228,5,296
"1041",228,6,301
"1042",229,1,443
"1043",229,2,413
"1044",229,3,405
"1045",229,4,421
"1046",229,5,322
"1047",230,1,430
"1048",230,2,393
"1049",231,1,409
"1050",231,2,405
"1051",231,3,420
"1052",232,1,298
"1053",232,2,277
"1054",232,3,275
"1055",232,4,334
"1056",232,5,322
"1057",233,1,372
"1058",233,2,311
"1059",233,3,277
"1060",233,4,248
"1061",233,5,246
"1062",234,1,392
"1063",234,2,421
"1064",234,3,326
"1065",234,4,327
"1066",234,5,311
"1067",234,6,299
"1068",235,1,302
"1069",235,2,300
"1070",235,3,342
"1071",235,4,329
"1072",235,5,400
"1073",236,1,302
"1074",236,2,277
"1075",236,3,248
"1076",236,4,253
"1077",237,1,273
"1078",237,2,275
"1079",237,3,327
"1080",237,4,371
"1081",237,5,447
"1082",238,1,372
"1083",238,2,342
"1084",238,3,334
"1085",238,4,322
"1086",239,1,245
"1087",239,2,247
"1088",239,3,296
"1089",239,4,301
"1090",240,1,273
"1091",240,2,296
"1092",240,3,301
"1093",241,1,252
"1094",241,2,249
"1095",241,3,349
"1096",241,4,393
"1097",242,1,245
"1098",242,2,249
"1099",242,3,326
"1100",242,4,327
"1101",242,5,371
"1102",242,6,447
"1103",243,1,409
"1104",243,2,398
"1105",243,3,442
"1106",244,1,372
"1107",244,2,342
"1108",244,3,334
"1109",244,4,322
"1110",245,1,321
"1111",245,2,326
"1112",245,3,327
"1113",245,4,376
"1114",246,1,372
"1115",246,2,342
"1116",246,3,286
"1117",246,4,248
"1118",246,5,246
"1119",247,1,245
"1120",247,2,247
"1121",247,3,296
"1122",247,4,299
"1123",248,1,302
"1124",248,2,277
"1125",248,3,275
"1126",248,4,334
"1127",248,5,322
"1128",249,1,321
"1129",249,2,251
"1130",249,3,247
"1131",249,4,296
"1132",249,5,299
"1133",250,1,252
"1134",250,2,249
"1135",250,3,322
"1136",251,1,298
"1137",251,2,277
"1138",251,3,276
"1139",252,1,372
"1140",252,2,371
"1141",252,3,413
"1142",252,4,405
"1143",252,5,393
"1144",253,1,302
"1145",253,2,277
"1146",253,3,275
"1147",253,4,329
"1148",253,5,400
"1149",254,1,321
"1150",254,2,349
"1151",254,3,397
"1152",254,4,398
"1153",254,5,447
"1154",255,1,302
"1155",255,2,277
"1156",255,3,248
"1157",255,4,246
"1158",256,1,298
"1159",256,2,277
"1160",256,3,248
"1161",256,4,249
"1162",256,5,322
"1163",257,1,392
"1164",257,2,421
"1165",257,3,326
"1166",257,4,327
"1167",257,5,376
"1168",258,1,302
"1169",258,2,277
"1170",258,3,275
"1171",258,4,329
"1172",258,5,405
"1173",258,6,393
"1174",259,1,392
"1175",259,2,421
"1176",259,3,251
"1177",259,4,246
"1178",260,1,409
"1179",260,2,402
"1180",260,3,286
"1181",260,4,276
"1182",261,1,443
"1183",261,2,413
"1184",261,3,402
"1185",261,4,334
"1186",261,5,322
"1187",262,1,321
"1188",262,2,326
"1189",262,3,327
"1190",262,4,376
"1191",263,1,298
"1192",263,2,277
"1193",263,3,248
"1194",263,4,249
"1195",263,5,322
"1196",264,1,430
"1197",264,2,393
"1198",265,1,321
"1199",265,2,349
"1200",265,3,397
"1201",265,4,398
"1202",265,5,447
"1203",266,1,302
"1204",266,2,277
"1205",266,3,275
"1206",266,4,334
"1207",266,5,322
"1208",267,1,302
"1209",267,2,277
"1210",267,3,275
"1211",267,4,334
"1212",267,5,322
"1213",268,1,298
"1214",268,2,277
"1215",268,3,275
"1216",268,4,334
"1217",268,5,349
"1218",268,6,393
"1219",269,1,430
"1220",269,2,421
"1221",269,3,326
"1222",269,4,286
"1223",269,5,276
"1224",270,1,298
"1225",270,2,277
"1226",270,3,275
"1227",270,4,329
"1228",270,5,405
"1229",270,6,393
"1230",271,1,298
"1231",271,2,277
"1232",271,3,248
"1233",271,4,249
"1234",271,5,322
"1235",272,1,441
"1236",272,2,370
"1237",272,3,376
"1238",273,1,273
"1239",273,2,275
"1240",273,3,329
"1241",273,4,405
"1242",273,5,420
"1243",274,1,443
"1244",274,2,413
"1245",274,3,402
"1246",274,4,286
"1247",274,5,276
"1248",275,1,298
"1249",275,2,277
"1250",275,3,275
"1251",275,4,329
"1252",275,5,400
"1253",276,1,392
"1254",276,2,397
"1255",276,3,398
"1256",276,4,442
"1257",277,1,409
"1258",277,2,405
"1259",277,3,421
"1260",277,4,251
"1261",277,5,253
"1262",278,1,392
"1263",278,2,421
"1264",278,3,326
"1265",278,4,327
