"","oid","ent","sectionId"
"683",150,3,296
"684",150,4,299
"685",151,1,298
"686",151,2,277
"687",151,3,248
"688",151,4,249
"689",151,5,322
"690",152,1,392
"691",152,2,421
"692",152,3,326
"693",152,4,327
"694",152,5,311
"695",152,6,299
"696",153,1,302
"697",153,2,277
"698",153,3,248
"699",153,4,246
"700",154,1,372
"701",154,2,311
"702",154,3,299
"703",155,1,372
"704",155,2,371
"705",155,3,442
"706",156,1,245
"707",156,2,247
"708",156,3,296
"709",156,4,299
"710",157,1,245
"711",157,2,249
"712",157,3,349
"713",157,4,420
"714",158,1,321
"715",158,2,349
"716",158,3,397
"717",158,4,398
"718",158,5,447
"719",159,1,302
"720",159,2,277
"721",159,3,248
"722",159,4,249
"723",159,5,349
"724",159,6,393
"725",160,1,302
"726",160,2,277
"727",160,3,248
"728",160,4,249
"729",160,5,322
"730",161,1,392
"731",161,2,421
"732",161,3,326
"733",161,4,327
"734",161,5,311
"735",161,6,299
"736",162,1,298
"737",162,2,277
"738",162,3,275
"739",162,4,329
"740",162,5,405
"741",162,6,420
"742",163,1,392
"743",163,2,397
"744",163,3,398
"745",163,4,447
"746",164,1,372
"747",164,2,311
"748",164,3,277
"749",164,4,248
"750",164,5,246
"751",165,1,245
"752",165,2,247
"753",165,3,296
"754",165,4,300
"755",165,5,376
"756",166,1,273
"757",166,2,296
"758",166,3,299
"759",167,1,392
"760",167,2,397
"761",167,3,398
"762",167,4,447
"763",168,1,443
"764",168,2,370
"765",168,3,311
"766",168,4,299
"767",169,1,245
"768",169,2,247
"769",169,3,275
"770",169,4,329
"771",169,5,398
"772",169,6,447
"773",170,1,321
"774",170,2,326
"775",170,3,327
"776",170,4,376
"777",171,1,392
"778",171,2,397
"779",171,3,400
"780",172,1,302
"781",172,2,300
"782",172,3,371
"783",172,4,447
"784",173,1,372
"785",173,2,342
"786",173,3,334
"787",173,4,322
"788",174,1,392
"789",174,2,421
"790",174,3,326
"791",174,4,327
"792",174,5,376
"793",175,1,245
"794",175,2,247
"795",175,3,275
"796",175,4,329
"797",175,5,398
"798",175,6,447
"799",176,1,372
"800",176,2,311
"801",176,3,277
"802",176,4,248
"803",176,5,246
"804",177,1,321
"805",177,2,251
"806",177,3,247
"807",177,4,296
"808",177,5,299
"809",178,1,245
"810",178,2,247
"811",178,3,296
"812",178,4,300
"813",178,5,376
"814",179,1,321
"815",179,2,349
"816",179,3,397
"817",179,4,398
"818",179,5,447
"819",180,1,392
"820",180,2,421
"821",180,3,326
