"","oid","ent","sectionId"
"517",87,1,252
"518",87,2,247
"519",87,3,275
"520",87,4,329
"521",87,5,398
"522",87,6,442
"523",88,1,252
"524",88,2,249
"525",88,3,326
"526",88,4,329
"527",88,5,398
"528",88,6,442
"529",89,1,252
"530",89,2,249
"531",89,3,326
"532",89,4,329
"533",89,5,398
"534",89,6,442
"535",90,1,252
"536",90,2,247
"537",90,3,275
"538",90,4,329
"539",90,5,398
"540",90,6,442
"541",91,1,252
"542",91,2,247
"543",91,3,275
"544",91,4,329
"545",91,5,398
"546",91,6,442
"547",92,1,252
"548",92,2,249
"549",92,3,326
"550",92,4,329
"551",92,5,398
"552",92,6,442
"553",93,1,252
"554",93,2,249
"555",93,3,326
"556",93,4,329
"557",93,5,398
"558",93,6,442
"559",94,1,252
"560",94,2,247
"561",94,3,275
"562",94,4,329
"563",94,5,398
"564",94,6,442
"565",95,1,252
"566",95,2,249
"567",95,3,326
"568",95,4,329
"569",95,5,398
"570",95,6,442
"571",96,1,252
"572",96,2,247
"573",96,3,275
"574",96,4,329
"575",96,5,398
"576",96,6,442
"577",97,1,252
"578",97,2,249
"579",97,3,326
"580",97,4,329
"581",97,5,398
"582",97,6,442
"583",98,1,252
"584",98,2,247
"585",98,3,275
"586",98,4,329
"587",98,5,398
"588",98,6,442
"589",99,1,252
"590",99,2,247
"591",99,3,275
"592",99,4,329
"593",99,5,398
"594",99,6,442
"595",100,1,252
"596",100,2,247
"597",100,3,275
"598",100,4,329
"599",100,5,398
"600",100,6,442
"601",101,1,252
"602",101,2,249
"603",101,3,326
"604",101,4,329
"605",101,5,398
"606",101,6,442
"607",102,1,252
"608",102,2,249
"609",102,3,326
"610",102,4,329
"611",102,5,398
"612",102,6,442
"613",103,1,252
"614",103,2,247
"615",103,3,275
"616",103,4,329
"617",103,5,398
"618",103,6,442
"619",104,1,252
"620",104,2,249
"621",104,3,326
"622",104,4,329
"623",104,5,398
"624",104,6,442
"625",105,1,252
"626",105,2,249
"627",105,3,326
"628",105,4,329
"629",105,5,398
"630",105,6,442
"631",106,1,252
"632",106,2,247
"633",106,3,275
"634",106,4,329
"635",106,5,398
"636",106,6,442
"637",107,1,252
"638",107,2,247
"639",107,3,275
"640",107,4,329
"641",107,5,398
"642",107,6,442
"643",108,1,252
"644",108,2,247
"645",108,3,275
"646",108,4,329
"647",108,5,398
"648",108,6,442
"649",109,1,252
"650",109,2,249
"651",109,3,326
"652",109,4,329
"653",109,5,398
"654",109,6,442
"655",110,1,252
"656",110,2,247
"657",110,3,275
"658",110,4,329
"659",110,5,398
"660",110,6,442
"661",111,1,252
"662",111,2,249
"663",111,3,326
"664",111,4,329
"665",111,5,398
"666",111,6,442
"667",112,1,252
"668",112,2,249
"669",112,3,326
"670",112,4,329
"671",112,5,398
"672",112,6,442
"673",113,1,252
"674",113,2,247
"675",113,3,275
"676",113,4,329
"677",113,5,398
"678",113,6,442
"679",114,1,252
"680",114,2,249
"681",114,3,326
"682",114,4,329
"683",114,5,398
"684",114,6,442
"685",115,1,252
"686",115,2,249
"687",115,3,326
"688",115,4,329
"689",115,5,398
"690",115,6,442
"691",116,1,252
"692",116,2,247
"693",116,3,275
"694",116,4,329
"695",116,5,398
"696",116,6,442
"697",117,1,252
"698",117,2,247
"699",117,3,275
"700",117,4,329
"701",117,5,398
"702",117,6,442
"703",118,1,252
"704",118,2,247
"705",118,3,275
"706",118,4,329
"707",118,5,398
"708",118,6,442
"709",119,1,252
"710",119,2,247
"711",119,3,275
"712",119,4,329
"713",119,5,398
"714",119,6,442
"715",120,1,252
"716",120,2,249
"717",120,3,326
"718",120,4,329
"719",120,5,398
"720",120,6,442
"721",121,1,252
"722",121,2,247
"723",121,3,275
"724",121,4,329
"725",121,5,398
"726",121,6,442
"727",122,1,252
"728",122,2,249
"729",122,3,326
"730",122,4,329
"731",122,5,398
"732",122,6,442
"733",123,1,252
"734",123,2,249
"735",123,3,326
"736",123,4,329
"737",123,5,398
"738",123,6,442
"739",124,1,252
"740",124,2,249
"741",124,3,326
"742",124,4,329
"743",124,5,398
"744",124,6,442
"745",125,1,252
"746",125,2,249
"747",125,3,326
"748",125,4,329
"749",125,5,398
"750",125,6,442
"751",126,1,252
"752",126,2,247
"753",126,3,275
"754",126,4,329
"755",126,5,398
"756",126,6,442
"757",127,1,252
"758",127,2,247
"759",127,3,275
"760",127,4,329
"761",127,5,398
"762",127,6,442
"763",128,1,252
"764",128,2,249
"765",128,3,326
"766",128,4,329
"767",128,5,398
"768",128,6,442
"769",129,1,252
"770",129,2,249
"771",129,3,326
"772",129,4,329
"773",129,5,398
"774",129,6,442
"775",130,1,252
"776",130,2,249
"777",130,3,326
"778",130,4,329
"779",130,5,398
"780",130,6,442
"781",131,1,252
"782",131,2,249
"783",131,3,326
"784",131,4,329
"785",131,5,398
"786",131,6,442
"787",132,1,252
"788",132,2,249
"789",132,3,326
"790",132,4,329
"791",132,5,398
"792",132,6,442
"793",133,1,252
"794",133,2,249
"795",133,3,326
"796",133,4,329
"797",133,5,398
"798",133,6,442
"799",134,1,252
"800",134,2,249
"801",134,3,326
"802",134,4,329
"803",134,5,398
"804",134,6,442
"805",135,1,252
"806",135,2,249
"807",135,3,326
"808",135,4,329
"809",135,5,398
"810",135,6,442
"811",136,1,252
"812",136,2,247
"813",136,3,275
"814",136,4,329
"815",136,5,398
"816",136,6,442
"817",137,1,252
"818",137,2,247
"819",137,3,275
"820",137,4,329
"821",137,5,398
"822",137,6,442
"823",138,1,252
"824",138,2,249
"825",138,3,326
"826",138,4,329
"827",138,5,398
"828",138,6,442
"829",139,1,252
"830",139,2,249
"831",139,3,326
"832",139,4,329
"833",139,5,398
"834",139,6,442
"835",140,1,252
"836",140,2,247
"837",140,3,275
"838",140,4,329
"839",140,5,398
"840",140,6,442
"841",141,1,252
"842",141,2,249
"843",141,3,326
"844",141,4,329
"845",141,5,398
"846",141,6,442
"847",142,1,252
"848",142,2,249
"849",142,3,326
"850",142,4,329
"851",142,5,398
"852",142,6,442
"853",143,1,252
"854",143,2,247
"855",143,3,275
"856",143,4,329
"857",143,5,398
"858",143,6,442
"859",144,1,252
"860",144,2,249
"861",144,3,326
"862",144,4,329
"863",144,5,398
"864",144,6,442
"865",145,1,252
"866",145,2,249
"867",145,3,326
"868",145,4,327
"869",145,5,371
"870",145,6,442
"871",146,1,252
"872",146,2,249
"873",146,3,326
"874",146,4,327
"875",146,5,371
"876",146,6,442
"877",147,1,252
"878",147,2,247
"879",147,3,275
"880",147,4,329
"881",147,5,398
"882",147,6,442
"883",148,1,252
"884",148,2,249
"885",148,3,326
"886",148,4,327
"887",148,5,371
"888",148,6,442
"889",149,1,252
"890",149,2,249
"891",149,3,326
"892",149,4,329
"893",149,5,398
"894",149,6,442
"895",150,1,252
"896",150,2,247
"897",150,3,275
"898",150,4,329
"899",150,5,398
"900",150,6,442
"901",151,1,252
"902",151,2,249
"903",151,3,326
"904",151,4,327
"905",151,5,371
"906",151,6,442
"907",152,1,252
"908",152,2,249
"909",152,3,326
"910",152,4,327
"911",152,5,371
"912",152,6,442
"913",153,1,252
"914",153,2,247
"915",153,3,275
"916",153,4,329
"917",153,5,398
"918",153,6,442
"919",154,1,252
"920",154,2,249
"921",154,3,326
"922",154,4,327
"923",154,5,371
"924",154,6,442
"925",155,1,252
"926",155,2,247
"927",155,3,275
"928",155,4,329
"929",155,5,398
"930",155,6,442
"931",156,1,252
"932",156,2,247
"933",156,3,275
"934",156,4,329
"935",156,5,398
"936",156,6,442
"937",157,1,252
"938",157,2,247
"939",157,3,275
"940",157,4,329
"941",157,5,398
"942",157,6,442
"943",158,1,252
"944",158,2,249
"945",158,3,326
"946",158,4,327
"947",158,5,371
"948",158,6,442
"949",159,1,252
"950",159,2,247
"951",159,3,275
"952",159,4,329
"953",159,5,398
"954",159,6,442
"955",160,1,252
"956",160,2,249
"957",160,3,326
"958",160,4,329
"959",160,5,398
"960",160,6,442
"961",161,1,252
"962",161,2,249
"963",161,3,326
"964",161,4,329
"965",161,5,398
"966",161,6,442
"967",162,1,252
"968",162,2,249
"969",162,3,326
"970",162,4,329
"971",162,5,398
"972",162,6,442
"973",163,1,252
"974",163,2,249
"975",163,3,326
"976",163,4,327
"977",163,5,371
"978",163,6,442
"979",164,1,252
"980",164,2,247
"981",164,3,275
"982",164,4,329
"983",164,5,398
"984",164,6,442
"985",165,1,252
"986",165,2,249
"987",165,3,326
"988",165,4,329
"989",165,5,398
"990",165,6,442
"991",166,1,252
"992",166,2,247
"993",166,3,275
"994",166,4,329
"995",166,5,398
"996",166,6,442
"997",167,1,252
"998",167,2,249
"999",167,3,326
"1000",167,4,327
"1001",167,5,371
"1002",167,6,442
"1003",168,1,252
"1004",168,2,249
"1005",168,3,326
"1006",168,4,329
"1007",168,5,398
"1008",168,6,442
"1009",169,1,252
"1010",169,2,249
"1011",169,3,326
"1012",169,4,327
"1013",169,5,371
"1014",169,6,442
"1015",170,1,252
"1016",170,2,247
"1017",170,3,275
"1018",170,4,329
"1019",170,5,398
"1020",170,6,442
"1021",171,1,252
"1022",171,2,249
"1023",171,3,326
"1024",171,4,327
"1025",171,5,371
"1026",171,6,442
"1027",172,1,252
"1028",172,2,247
"1029",172,3,275
"1030",172,4,329
"1031",172,5,398
"1032",172,6,442
"1033",173,1,252
"1034",173,2,249
"1035",173,3,326
"1036",173,4,329
"1037",173,5,398
"1038",173,6,442
"1039",174,1,252
"1040",174,2,249
"1041",174,3,326
"1042",174,4,327
"1043",174,5,371
"1044",174,6,442
"1045",175,1,252
"1046",175,2,249
"1047",175,3,326
"1048",175,4,329
"1049",175,5,398
"1050",175,6,442
"1051",176,1,252
"1052",176,2,249
"1053",176,3,326
"1054",176,4,329
"1055",176,5,398
"1056",176,6,442
"1057",177,1,252
"1058",177,2,249
"1059",177,3,326
"1060",177,4,327
"1061",177,5,371
"1062",177,6,442
"1063",178,1,252
"1064",178,2,249
"1065",178,3,326
"1066",178,4,329
"1067",178,5,398
"1068",178,6,442
"1069",179,1,252
"1070",179,2,247
"1071",179,3,275
"1072",179,4,329
"1073",179,5,398
"1074",179,6,442
"1075",180,1,252
"1076",180,2,249
"1077",180,3,326
"1078",180,4,327
"1079",180,5,371
"1080",180,6,442
"1081",181,1,252
"1082",181,2,249
"1083",181,3,326
"1084",181,4,329
"1085",181,5,398
"1086",181,6,442
"1087",182,1,252
"1088",182,2,249
"1089",182,3,326
"1090",182,4,327
"1091",182,5,371
"1092",182,6,442
"1093",183,1,252
"1094",183,2,249
"1095",183,3,326
"1096",183,4,327
"1097",183,5,371
"1098",183,6,442
"1099",184,1,252
"1100",184,2,247
"1101",184,3,275
"1102",184,4,329
"1103",184,5,398
"1104",184,6,442
"1105",185,1,252
"1106",185,2,249
"1107",185,3,326
"1108",185,4,329
"1109",185,5,398
"1110",185,6,442
"1111",186,1,252
"1112",186,2,249
"1113",186,3,326
"1114",186,4,329
"1115",186,5,398
"1116",186,6,442
"1117",187,1,252
"1118",187,2,249
"1119",187,3,326
"1120",187,4,327
"1121",187,5,371
"1122",187,6,442
"1123",188,1,252
"1124",188,2,249
"1125",188,3,326
"1126",188,4,329
"1127",188,5,398
"1128",188,6,442
"1129",189,1,252
"1130",189,2,249
"1131",189,3,326
"1132",189,4,329
"1133",189,5,398
"1134",189,6,442
"1135",190,1,252
"1136",190,2,249
"1137",190,3,326
"1138",190,4,327
"1139",190,5,371
"1140",190,6,442
"1141",191,1,252
"1142",191,2,247
"1143",191,3,275
"1144",191,4,329
"1145",191,5,398
"1146",191,6,442
"1147",192,1,252
"1148",192,2,247
"1149",192,3,275
"1150",192,4,329
"1151",192,5,398
"1152",192,6,442
"1153",193,1,252
"1154",193,2,249
"1155",193,3,326
"1156",193,4,327
"1157",193,5,371
"1158",193,6,442
"1159",194,1,252
"1160",194,2,247
"1161",194,3,275
"1162",194,4,329
"1163",194,5,398
"1164",194,6,442
"1165",195,1,252
"1166",195,2,249
"1167",195,3,326
"1168",195,4,329
"1169",195,5,398
"1170",195,6,442
"1171",196,1,252
"1172",196,2,249
"1173",196,3,326
"1174",196,4,329
"1175",196,5,398
"1176",196,6,442
"1177",197,1,252
"1178",197,2,249
"1179",197,3,326
"1180",197,4,329
"1181",197,5,398
"1182",197,6,442
"1183",198,1,252
"1184",198,2,249
"1185",198,3,326
"1186",198,4,327
"1187",198,5,371
"1188",198,6,442
"1189",199,1,252
"1190",199,2,247
"1191",199,3,275
"1192",199,4,329
"1193",199,5,398
"1194",199,6,442
"1195",200,1,252
"1196",200,2,249
"1197",200,3,326
"1198",200,4,329
"1199",200,5,398
"1200",200,6,442
"1201",201,1,252
"1202",201,2,249
"1203",201,3,326
"1204",201,4,329
"1205",201,5,398
"1206",201,6,447
"1207",202,1,252
"1208",202,2,249
"1209",202,3,326
"1210",202,4,327
"1211",202,5,371
"1212",202,6,442
"1213",203,1,252
"1214",203,2,249
"1215",203,3,326
"1216",203,4,329
"1217",203,5,398
"1218",203,6,442
"1219",204,1,252
"1220",204,2,249
"1221",204,3,326
"1222",204,4,327
"1223",204,5,371
"1224",204,6,442
"1225",205,1,252
"1226",205,2,249
"1227",205,3,326
"1228",205,4,327
"1229",205,5,371
"1230",205,6,442
"1231",206,1,252
"1232",206,2,247
"1233",206,3,275
"1234",206,4,329
"1235",206,5,398
"1236",206,6,442
"1237",207,1,252
"1238",207,2,249
"1239",207,3,326
"1240",207,4,327
