"","oid","ent","sectionId"
"4733",788,3,275
"4734",788,4,327
"4735",788,5,371
"4736",788,6,442
"4737",789,1,252
"4738",789,2,249
"4739",789,3,326
"4740",789,4,327
"4741",789,5,371
"4742",789,6,442
"4743",790,1,252
"4744",790,2,247
"4745",790,3,275
"4746",790,4,327
"4747",790,5,371
"4748",790,6,442
"4749",791,1,252
"4750",791,2,247
"4751",791,3,275
"4752",791,4,327
"4753",791,5,371
"4754",791,6,442
"4755",792,1,252
"4756",792,2,247
"4757",792,3,296
"4758",792,4,300
"4759",792,5,371
"4760",792,6,442
"4761",793,1,252
"4762",793,2,247
"4763",793,3,275
"4764",793,4,327
"4765",793,5,371
"4766",793,6,442
"4767",794,1,252
"4768",794,2,247
"4769",794,3,275
"4770",794,4,327
"4771",794,5,371
"4772",794,6,442
"4773",795,1,252
"4774",795,2,247
"4775",795,3,275
"4776",795,4,327
"4777",795,5,371
"4778",795,6,442
"4779",796,1,252
"4780",796,2,247
"4781",796,3,275
"4782",796,4,327
"4783",796,5,371
"4784",796,6,442
"4785",797,1,252
"4786",797,2,247
"4787",797,3,275
"4788",797,4,327
"4789",797,5,371
"4790",797,6,442
"4791",798,1,252
"4792",798,2,247
"4793",798,3,296
"4794",798,4,300
"4795",798,5,371
"4796",798,6,442
"4797",799,1,252
"4798",799,2,247
"4799",799,3,275
"4800",799,4,327
"4801",799,5,371
"4802",799,6,442
"4803",800,1,252
"4804",800,2,247
"4805",800,3,275
"4806",800,4,327
"4807",800,5,371
"4808",800,6,442
"4809",801,1,252
"4810",801,2,247
"4811",801,3,275
"4812",801,4,327
"4813",801,5,371
"4814",801,6,442
"4815",802,1,252
"4816",802,2,247
"4817",802,3,275
"4818",802,4,327
"4819",802,5,371
"4820",802,6,442
"4821",803,1,252
"4822",803,2,247
"4823",803,3,275
"4824",803,4,327
"4825",803,5,371
"4826",803,6,442
"4827",804,1,252
"4828",804,2,247
"4829",804,3,275
"4830",804,4,327
"4831",804,5,371
"4832",804,6,442
"4833",805,1,252
"4834",805,2,247
"4835",805,3,275
"4836",805,4,327
"4837",805,5,371
"4838",805,6,442
"4839",806,1,252
"4840",806,2,247
"4841",806,3,296
"4842",806,4,300
"4843",806,5,371
"4844",806,6,442
"4845",807,1,252
"4846",807,2,247
"4847",807,3,275
"4848",807,4,327
"4849",807,5,371
"4850",807,6,442
"4851",808,1,252
"4852",808,2,247
"4853",808,3,275
"4854",808,4,327
"4855",808,5,371
"4856",808,6,442
"4857",809,1,252
"4858",809,2,247
"4859",809,3,275
"4860",809,4,327
"4861",809,5,371
"4862",809,6,442
"4863",810,1,252
"4864",810,2,247
"4865",810,3,275
"4866",810,4,327
"4867",810,5,371
"4868",810,6,442
"4869",811,1,252
"4870",811,2,247
"4871",811,3,275
"4872",811,4,327
"4873",811,5,371
